language,repo,path,func_name,original_code,original_comment,code_token_length
php,Victoire/victoire,Bundle/BlogBundle/Filter/TagFilter.php,TagFilter.buildForm,"public function buildForm(FormBuilderInterface $builder, array $options)
    {
        $tags = $this->filterQueryHandler->handle($options['widget'], Tag::class);

        foreach ($tags as $tag) {
            $tagsChoices[$tag->getTitle()] = $tag->getId();
        }

        $data = null;
        if ($this->getRequest()->query->has('filter') && array_key_exists('tag_filter', $this->getRequest()->query->get('filter'))) {
            if ($options['multiple']) {
                $data = [];
                foreach ($this->getRequest()->query->get('filter')['tag_filter']['tags'] as $id => $selectedTag) {
                    $data[$id] = $selectedTag;
                }
            } else {
                $data = $this->getRequest()->query->get('filter')['tag_filter']['tags'];
            }
        }

        $builder
            ->add('tags', ChoiceType::class, [
                'label'             => false,
                'choices'           => $tagsChoices,
                'choices_as_values' => true,
                'placeholder'       => 'blog.tag_filter.empty_value',
                'required'          => false,
                'expanded'          => true,
                'multiple'          => $options['multiple'],
                'data'              => $data,
            ]);
    }","define form fields.

@param FormBuilderInterface $builder
@param array                $options

@SuppressWarnings checkUnusedFunctionParameters",240
php,gplcart/gplcart,system/core/Logger.php,Logger.getFormattedError,"public function getFormattedError(array $error, $header = '')
    {
        $output = ""<table style='background:#fcf8e3;
                                 color:#8a6d3b;
                                 width:100%;
                                 margin-bottom:10px;
                                 border: 1px solid #faebcc;
                                 border-collapse: collapse;'>"";

        if (!empty($header)) {
            $output .= ""<tr>
                          <td colspan='2' style='border-bottom: 1px solid #faebcc;'><b>$header</b></td>
                        </tr>\n"";
        }

        $output .= ""<tr>
                      <td style='background-color: #faebcc;'>Message </td>
                      <td style='border-bottom: 1px solid #faebcc;'>{$error['message']}</td>
                    </tr>\n"";

        if (isset($error['code'])) {
            $output .= ""<tr>
                          <td style='background-color: #faebcc;'>Code </td>
                          <td style='border-bottom: 1px solid #faebcc;'>{$error['code']}</td>
                       </tr>\n"";
        }

        if (isset($error['type'])) {
            $output .= ""<tr>
                          <td style='background-color: #faebcc;'>Type </td>
                          <td style='border-bottom: 1px solid #faebcc;'>{$error['type']}</td>
                        </tr>\n"";
        }

        $output .= ""<tr>
                      <td style='background-color: #faebcc;'>File </td>
                      <td style='border-bottom: 1px solid #faebcc;'>{$error['file']}</td>
                    </tr>
                    <tr>
                      <td style='background-color: #faebcc;'>Line </td>
                      <td style='border-bottom: 1px solid #faebcc;'>{$error['line']}</td>
                    </tr>\n"";

        if ($this->print_backtrace && !empty($error['backtrace'])) {
            $error['backtrace'] = implode(""<br>\n"", $error['backtrace']);
            $output .= ""<tr>
                          <td style='background-color: #faebcc;'>Backtrace </td>
                          <td style='border-bottom: 1px solid #faebcc;'>{$error['backtrace']}</td>
                        </tr>\n"";
        }

        $output .= '</table>';
        return GC_CLI ? preg_replace(""/(\n| )+/"", ""$1"", trim(strip_tags($output))) : $output;
    }","Formats an error message
@param array $error
@param string $header
@return string",150
php,moodle/moodle,course/format/formatlegacy.php,format_legacy.extend_course_navigation,"public function extend_course_navigation($navigation, navigation_node $node) {
        global $PAGE;
        // if course format displays section on separate pages and we are on course/view.php page
        // and the section parameter is specified, make sure this section is expanded in
        // navigation
        if ($navigation->includesectionnum === false) {
            $selectedsection = optional_param('section', null, PARAM_INT);
            if ($selectedsection !== null && (!defined('AJAX_SCRIPT') || AJAX_SCRIPT == '0') &&
                    $PAGE->url->compare(new moodle_url('/course/view.php'), URL_MATCH_BASE)) {
                $navigation->includesectionnum = $selectedsection;
            }
        }

        // check if there are callbacks to extend course navigation
        $displayfunc = 'callback_'.$this->format.'_display_content';
        if (function_exists($displayfunc) && !$displayfunc()) {
            return;
        }
        $featurefunction = 'callback_'.$this->format.'_load_content';
        if (function_exists($featurefunction) && ($course = $this->get_course())) {
            $featurefunction($navigation, $course, $node);
        } else {
            parent::extend_course_navigation($navigation, $node);
        }
    }","Loads all of the course sections into the navigation

First this function calls callback_FORMATNAME_display_content() if it exists to check
if the navigation should be extended at all

Then it calls function callback_FORMATNAME_load_content() if it exists to actually extend
navigation

By default the parent method is called

@param global_navigation $navigation
@param navigation_node $node The course node within the navigation",180
php,romm/formz,Classes/Form/FormObjectFactory.php,FormObjectFactory.createInstance,"protected function createInstance($className, $name)
    {
        $formConfiguration = $this->typoScriptService->getFormConfiguration($className);

        /** @var FormObject $instance */
        $instance = Core::instantiate(FormObject::class, $className, $name, $formConfiguration);

        $this->insertObjectProperties($instance);

        $instance->getHash();

        return $instance;
    }","Creates and initializes a new `FormObject` instance.

@param string $className
@param string $name
@return FormObject",68
php,prawnsalad/Nexmo-PHP-lib,src/NexmoAccount.php,NexmoAccount.apiCall,"private function apiCall($command, $data=array()) {
			if (!isset($this->rest_commands[$command])) {
				return false;
			}

			$cmd = $this->rest_commands[$command];

			$url = $cmd['url'];
			$url = str_replace(array('{k}', '{s}') ,array($this->nx_key, $this->nx_secret), $url);

			$parsed_data = array();
			foreach ($data as $k => $v) $parsed_data['{'.$k.'}'] = $v;
			$url = str_replace(array_keys($parsed_data) ,array_values($parsed_data), $url);

			$url = trim($this->rest_base_url, '/') . $url;
			$post_data = '';

			// If available, use CURL
			if (function_exists('curl_version')) {

				$to_nexmo = curl_init( $url );
				curl_setopt( $to_nexmo, CURLOPT_RETURNTRANSFER, true );
				curl_setopt( $to_nexmo, CURLOPT_SSL_VERIFYPEER, false);
				curl_setopt($to_nexmo, CURLOPT_HTTPHEADER, array('Accept: application/json'));

				if ($cmd['method'] == 'POST') {
					curl_setopt( $to_nexmo, CURLOPT_POST, true );
					curl_setopt( $to_nexmo, CURLOPT_POSTFIELDS, $post_data );
				}

				$from_nexmo = curl_exec( $to_nexmo );
				$curl_info = curl_getinfo($to_nexmo);
				$http_response_code = $curl_info['http_code'];
				curl_close ( $to_nexmo );

			} elseif (ini_get('allow_url_fopen')) {
				// No CURL available so try the awesome file_get_contents

				$opts = array('http' =>
					array(
						'method'  => 'GET',
						'header'  => 'Accept: application/json'
					)
				);

				if ($cmd['method'] == 'POST') {
					$opts['http']['method'] = 'POST';
					$opts['http']['header'] .= ""\r\nContent-type: application/x-www-form-urlencoded"";
					$opts['http']['content'] = $post_data;
				}

				$context = stream_context_create($opts);
				$from_nexmo = file_get_contents($url, false, $context);

				// et the response code
				preg_match('/HTTP\/[^ ]+ ([0-9]+)/i', $http_response_header[0], $m);
				$http_response_code = $m[1];

			} else {
				// No way of sending a HTTP post :(
				return false;
			}

			$data = json_decode($from_nexmo, true);
			return array(
				'data' => $data,
				'http_code' => (int)$http_response_code
			);

		}","Run a REST command on Nexmo SMS services
@param $command
@param array $data
@return array|bool",435
php,jbboehr/zsql.php,src/QueryBuilder/Query.php,Query.toString,"public function toString()
    {
        $this->parts = array();
        $this->params = array();
        $this->assemble();
        $this->query = join(' ', $this->parts);
        if( $this->interpolation ) {
            $this->interpolateParams();
        }
        return $this->query;
    }","Convert to string

@return string",69
php,eloquent/typhoon,src/Eloquent/Typhoon/CodeAnalysis/ProjectAnalyzer.php,ProjectAnalyzer.normalizeValidatorMethodName,"protected function normalizeValidatorMethodName($methodName)
    {
        $this->typeCheck->normalizeValidatorMethodName(func_get_args());

        if ('__' === substr($methodName, 0, 2)) {
            $methodName = sprintf(
                'validate%s',
                ucfirst(substr($methodName, 2))
            );
        }

        return $methodName;
    }","@param string $methodName

@return string",60
php,bravesheep/phpspec-extra-matchers,src/Bravesheep/PhpspecExtraMatchers/Matcher/Mink/TextMatcher.php,TextMatcher.getNegativeFailureException,"protected function getNegativeFailureException($name, $subject, array $arguments)
    {
        return new FailureException(sprintf(
            'Expected element not to contain text %s, but it does.',
            $this->presenter->presentString($arguments[0])
        ));
    }","@param string $name
@param ElementInterface  $subject
@param array  $arguments

@return FailureException",40
php,Litipk/php-bignumbers,src/Decimal.php,Decimal.paramsValidation,"protected static function paramsValidation($value, int $scale = null)
    {
        if (null === $value) {
            throw new \InvalidArgumentException('$value must be a non null number');
        }

        if (null !== $scale && $scale < 0) {
            throw new \InvalidArgumentException('$scale must be a positive integer');
        }
    }","Validates basic constructor's arguments
@param  mixed    $value
@param  null|int  $scale",55
php,transfer-framework/ezplatform,src/Transfer/EzPlatform/Repository/Manager/LocationManager.php,LocationManager.update,"public function update(ObjectInterface $object)
    {
        if (!$object instanceof LocationObject) {
            throw new UnsupportedObjectOperationException(LocationObject::class, get_class($object));
        }

        $location = $this->find($object);

        // Move if parent_location_id differs.
        if (isset($object->data['parent_location_id'])) {
            if ($object->data['parent_location_id'] !== $location->parentLocationId) {
                $parentLocation = $this->findById($object->data['parent_location_id']);
                $this->locationService->moveSubtree($location, $parentLocation);
            }
        }

        $locationUpdateStruct = $this->locationService->newLocationUpdateStruct();

        $object->getMapper()->mapObjectToUpdateStruct($locationUpdateStruct);

        $location = $this->locationService->updateLocation($location, $locationUpdateStruct);

        if ($this->logger) {
            $this->logger->info(sprintf('Updated location %s with parent location id %s.', $location->id, $location->parentLocationId));
        }

        $object->getMapper()->locationToObject($location);

        return $object;
    }",{@inheritdoc},202
php,neos/flow-development-collection,Neos.Flow/Migrations/Mysql/Version20141113173712.php,Version20141113173712.migrateAccountRolesUp,"protected function migrateAccountRolesUp()
    {
        if (!$this->sm->tablesExist(['typo3_flow_security_account_roles_join', 'typo3_flow_security_policy_role'])) {
            return;
        }
        $accountsWithRoles = array();

        $accountRolesResult = $this->connection->executeQuery('SELECT j.flow_security_account, r.identifier FROM typo3_flow_security_account_roles_join as j LEFT JOIN typo3_flow_security_policy_role AS r ON j.flow_policy_role = r.identifier');
        while ($accountIdentifierAndRole = $accountRolesResult->fetch(\PDO::FETCH_ASSOC)) {
            $accountIdentifier = $accountIdentifierAndRole['flow_security_account'];
            $accountsWithRoles[$accountIdentifier][] = $accountIdentifierAndRole['identifier'];
        }

        foreach ($accountsWithRoles as $accountIdentifier => $roles) {
            $this->addSql(""UPDATE typo3_flow_security_account SET roleidentifiers = "" . $this->connection->quote(implode(',', $roles)) . "" WHERE persistence_object_identifier = "" . $this->connection->quote($accountIdentifier));
        }
    }","Generate SQL statements to migrate accounts up to embedded roles.

@return void",140
php,doctrine/dbal,lib/Doctrine/DBAL/Schema/AbstractSchemaManager.php,AbstractSchemaManager.listTableDetails,"public function listTableDetails($tableName)
    {
        $columns     = $this->listTableColumns($tableName);
        $foreignKeys = [];
        if ($this->_platform->supportsForeignKeyConstraints()) {
            $foreignKeys = $this->listTableForeignKeys($tableName);
        }
        $indexes = $this->listTableIndexes($tableName);

        return new Table($tableName, $columns, $indexes, $foreignKeys);
    }","@param string $tableName

@return Table",81
php,teamreflex/DiscordPHP,src/Discord/Voice/VoiceClient.php,VoiceClient.unpause,"public function unpause()
    {
        $deferred = new Deferred();

        if (! $this->speaking) {
            $deferred->reject(new \Exception('Audio must be playing to unpause it.'));

            return $deferred->promise();
        }

        $this->isPaused  = false;
        $this->timestamp = microtime(true) * 1000;
        $deferred->resolve();

        return $deferred->promise();
    }","Unpauses the current sound.

@return \React\Promise\Promise",80
php,orchestral/auth,src/Authorization/Fluent.php,Fluent.getKeyword,"protected function getKeyword($key): Keyword
    {
        if ($key instanceof Keyword) {
            return $key;
        }

        if (! isset($this->cachedKeyword[$key])) {
            $this->cachedKeyword[$key] = Keyword::make($key);
        }

        return $this->cachedKeyword[$key];
    }","Get keyword instance.

@param  \Orchestra\Support\Keyword|string  $key

@return \Orchestra\Support\Keyword",68
php,samurai-fw/samurai,src/Onikiri/Criteria/Criteria.php,Criteria.getRow,"public function getRow()
    {
        $sql = $this->toSQL();
        return $this->table->getRow($sql, $this->getParams());
    }","bridge to getRow.

@return  Object",36
php,laravel/framework,src/Illuminate/Database/Query/Builder.php,Builder.value,"public function value($column)
    {
        $result = (array) $this->first([$column]);

        return count($result) > 0 ? reset($result) : null;
    }","Get a single column's value from the first result of a query.

@param  string  $column
@return mixed",43
php,CachetHQ/Cachet,app/Foundation/Exceptions/Displayers/MaintenanceDisplayer.php,MaintenanceDisplayer.display,"public function display(Exception $exception, string $id, int $code, array $headers)
    {
        return new Response($this->render(), $code, array_merge($headers, ['Content-Type' => $this->contentType()]));
    }","Get the error response associated with the given exception.

@param \Exception $exception
@param string     $id
@param int        $code
@param string[]   $headers

@return \Symfony\Component\HttpFoundation\Response",54
php,concrete5/concrete5,concrete/src/Application/Service/UserInterface/Menu.php,Menu.getPageHeaderMenuItems,"public function getPageHeaderMenuItems($position = false)
    {
        if ($position) {
            $tmpItems = array();
            foreach ($this->pageHeaderMenuItems as $mi) {
                if ($mi->getPosition() == $position) {
                    $tmpItems[] = $mi;
                }
            }

            return $tmpItems;
        } else {
            return $this->pageHeaderMenuItems;
        }
    }","Returns current menu items.

@param bool $position

@return ItemInterface[]",72
php,valkyrjaio/valkyrja,src/Valkyrja/Filesystem/FlyFilesystem.php,FlyFilesystem.write,"public function write(string $path, string $contents): bool
    {
        return $this->flySystem->write($path, $contents);
    }","Write a file.

@param string $path     The path
@param string $contents The contents

@throws \League\Flysystem\FileExistsException

@return bool",31
php,anahitasocial/anahita,src/components/com_actors/domains/behaviors/administrable.php,ComActorsDomainBehaviorAdministrable.resetStats,"public function resetStats(array $entities)
    {
        foreach ($entities as $entity) {
            if ($entity->isAdministrable()) {
                $ids = $this->getService('repos:actors.administrator')->getQuery()->administrable($entity)->disableChain()->fetchValues('administrator.id');
                $entity->set('administratorIds', AnDomainAttribute::getInstance('set')->setData($ids));
            } elseif ($entity->isAdministrator()) {
                $ids = $this->getService('repos:actors.administrator')->getQuery()->administrator($entity)->disableChain()->fetchValues('administrable.id');
                $entity->set('administratingIds', AnDomainAttribute::getInstance('set')->setData($ids));
            }
        }
    }","Reset vote stats.

@param array $entities",144
php,spryker-eco/adyen-api,src/SprykerEco/Zed/AdyenApi/Business/Request/AdyenApiRequest.php,AdyenApiRequest.request,"public function request(AdyenApiRequestTransfer $requestTransfer): AdyenApiResponseTransfer
    {
        $requestData = $this->mapper->buildRequestArray($requestTransfer);
        $isSuccess = true;

        try {
            $response = $this->adapter->sendRequest($requestData);
        } catch (RequestException $requestException) {
            $response = $requestException->getResponse();
            $isSuccess = false;
        }

        return $this->converter->convertToResponseTransfer($response, $isSuccess);
    }","@param \Generated\Shared\Transfer\AdyenApiRequestTransfer $requestTransfer

@return \Generated\Shared\Transfer\AdyenApiResponseTransfer",86
php,mtils/versatile,src/Versatile/View/CollectionFactoryChain.php,CollectionFactoryChain.create,"public function create($searchable, array $params=[], $view='html')
    {
        return $this->findFactoryFor($searchable, $params, $view)
                    ->create($searchable, $params, $view);
    }","{@inheritdoc}

@param mixed $searchable
@param array $params
@param string $view
@return \Collection\Collection",49
php,indigophp-archive/codeception-fuel-module,fuel/fuel/core/classes/database/connection.php,Database_Connection._parse_type,"protected function _parse_type($type)
	{
		if (($open = strpos($type, '(')) === false)
		{
			// No length specified
			return array($type, null);
		}

		// Closing parenthesis
		$close = strpos($type, ')', $open);

		// Length without parentheses
		$length = substr($type, $open + 1, $close - 1 - $open);

		// Type without the length
		$type = substr($type, 0, $open).substr($type, $close + 1);

		return array($type, $length);
	}","Extracts the text between parentheses, if any.

// Returns: array('CHAR', '6')
list($type, $length) = $db->_parse_type('CHAR(6)');

@param string $type

@return  array   list containing the type and length, if any",112
php,matomo-org/matomo,core/Plugin/Menu.php,Menu.urlForAction,"protected function urlForAction($controllerAction, $additionalParams = array())
    {
        $module = $this->getModule();
        $this->checkisValidCallable($module, $controllerAction);

        $params = (array) $additionalParams;
        $params['action'] = $controllerAction;
        $params['module'] = $module;

        return $params;
    }","Generates a URL for the given action. In your plugin controller you have to create a method with the same name
as this method will be executed when a user clicks on the menu item. If you want to generate a URL for the
action of another module, meaning not your plugin, you should use the method {@link urlForModuleAction()}.

@param  string $controllerAction  The name of the action that should be executed within your controller
@param  array  $additionalParams  Optional URL parameters that will be appended to the URL
@return array

@since 2.7.0
@api",69
php,neos/flow-development-collection,Neos.Flow/Classes/Core/ProxyClassLoader.php,ProxyClassLoader.initializeAvailableProxyClasses,"public function initializeAvailableProxyClasses(ApplicationContext $context = null)
    {
        if ($context === null) {
            return;
        }

        $proxyClasses = @include(FLOW_PATH_TEMPORARY_BASE . '/' . (string)$context . '/AvailableProxyClasses.php');
        if ($proxyClasses !== false) {
            $this->availableProxyClasses = $proxyClasses;
        }
    }","Initialize available proxy classes from the cached list.

@param ApplicationContext $context
@return void",59
php,fardus/CRUDBundle,Fardus/Bundle/CrudBundle/Controller/ApiController.php,ApiController.deleteAction,"public function deleteAction($entity, $id)
    {
        $em = $this->getDoctrine()->getManager();
        $entity = $em->getRepository($entity)->find($id);

        if (!$entity) {
            throw $this->createNotFoundException(""Unable to find $entity entity."");
        }

        $em->remove($entity);
        $em->flush();

        $this->get('session')->getFlashBag()->add(
                'success', 'The Post has been removed.');

        $content = json_encode(array(
            'status' => 'deleted',
        ));

        $response = new Response($content, 200);

        return $response;
    }","Delete any entity.
@param string $entity
@param int $id
@return Response
@throws NotFoundHttpException",126
php,mjphaynes/php-resque,src/Resque.php,Resque.readConfigFile,"public static function readConfigFile($file = self::DEFAULT_CONFIG_FILE)
    {
        if (!is_string($file)) {
            throw new InvalidArgumentException('The config file path must be a string, type passed ""'.gettype($file).'"".');
        }

        $baseDir = realpath(dirname($file));
        $searchDirs = array(
            $baseDir.'/',
            $baseDir.'/../',
            $baseDir.'/../../',
            $baseDir.'/config/',
            $baseDir.'/../config/',
            $baseDir.'/../../config/'
        );

        $filename = basename($file);

        $configFile = null;
        foreach ($searchDirs as $dir) {
            if (realpath($dir.$filename) and is_readable($dir.$filename)) {
                $configFile = realpath($dir.$filename);
                break;
            }
        }

        if (is_null($configFile) and $file !== self::DEFAULT_CONFIG_FILE) {
            throw new InvalidArgumentException('The config file ""'.$file.'"" cannot be found or read.');
        }

        if (!$configFile) {
            return static::$config;
        }

        // Try to parse the contents
        try {
            $yaml = Yaml\Yaml::parse(file_get_contents($configFile));
        } catch (Yaml\Exception\ParseException $e) {
            throw new Exception('Unable to parse the config file: '.$e->getMessage());
        }

        return static::$config = $yaml;
    }","Reads data from a config file

@param  string $file The config file path
@return array",246
php,schpill/thin,src/Injection.php,Injection.make,"public function make($abstract, $parameters = array())
        {
            $abstract = $this->getAlias($abstract);

            // If an instance of the type is currently being managed as a singleton we'll
            // just return an existing instance instead of instantiating new instances
            // so the developer can keep using the same objects instance every time.
            if (Arrays::exists($abstract, $this->instances)) {
                return $this->instances[$abstract];
            }
            $concrete = $this->getConcrete($abstract);

            // We're ready to instantiate an instance of the concrete type registered for
            // the binding. This will instantiate the types, as well as resolve any of
            // its ""nested"" dependencies recursively until all have gotten resolved.
            if ($this->isBuildable($concrete, $abstract)) {
                $object = $this->build($concrete, $parameters);
            } else {
                $object = $this->make($concrete);
            }

            // If the requested type is registered as a singleton we'll want to cache off
            // the instances in ""memory"" so we can return it later without creating an
            // entirely new instance of an object on each subsequent request for it.
            if ($this->isShared($abstract)) {
                $this->instances[$abstract] = $object;
            }

            return $object;
        }","Resolve the given type from the container.

@param  string  $abstract
@param  array   $parameters
@return mixed",151
php,verbb/super-table,src/services/SuperTableService.php,SuperTableService.getBlockTypesByFieldId,"public function getBlockTypesByFieldId(int $fieldId): array
    {
        if (!empty($this->_fetchedAllBlockTypesForFieldId[$fieldId])) {
            return $this->_blockTypesByFieldId[$fieldId];
        }

        $this->_blockTypesByFieldId[$fieldId] = [];

        $results = $this->_createBlockTypeQuery()
            ->where(['fieldId' => $fieldId])
            ->all();

        foreach ($results as $result) {
            $blockType = new SuperTableBlockTypeModel($result);
            $this->_blockTypesById[$blockType->id] = $blockType;
            $this->_blockTypesByFieldId[$fieldId][] = $blockType;
        }

        $this->_fetchedAllBlockTypesForFieldId[$fieldId] = true;

        return $this->_blockTypesByFieldId[$fieldId];
    }","Returns the block types for a given Super Table field.

@param int $fieldId The Super Table field ID.

@return SuperTableBlockType[] An array of block types.",144
php,odan/database,src/Database/Schema.php,Schema.existTable,"public function existTable(string $tableName): bool
    {
        [$dbName, $tableName] = $this->parseTableName($tableName);

        $sql = 'SELECT table_name
            FROM information_schema.tables
            WHERE table_schema = %s
            AND table_name = %s;';

        $sql = sprintf($sql, $dbName, $tableName);
        $row = $this->db->query($sql)->fetch(PDO::FETCH_ASSOC);

        return isset($row['table_name']);
    }","Check if table exist.

@param string $tableName

@return bool",80
php,nyeholt/silverstripe-simplewiki,thirdparty/htmlpurifier-4.0.0-lite/library/HTMLPurifier/PropertyList.php,HTMLPurifier_PropertyList.squash,"public function squash($force = false) {
        if ($this->cache !== null && !$force) return $this->cache;
        if ($this->parent) {
            return $this->cache = array_merge($this->parent->squash($force), $this->data);
        } else {
            return $this->cache = $this->data;
        }
    }","Squashes this property list and all of its property lists into a single
array, and returns the array. This value is cached by default.
@param $force If true, ignores the cache and regenerates the array.",78
