language,repo,path,func_name,original_code,original_comment,code_token_length
go,rsc/pdf,read.go,Index,"func (v Value) Index(i int) Value {
	x, ok := v.data.(array)
	if !ok || i < 0 || i >= len(x) {
		return Value{}
	}
	return v.r.resolve(v.ptr, x[i])
}","// Index returns the i'th element in the array v.
// If v.Kind() != Array or if i is outside the array bounds,
// Index returns a null Value.",64
go,arteev/fmttab,columns/columns.go,NewColumn,"func (c *Columns) NewColumn(name, caption string, width int, aling Align) (*Column, error) {
	if c.FindByName(name) != nil {
		return nil, ErrorAlreadyExists
	}
	column := &Column{
		Name:    name,
		Caption: caption,
		Width:   width,
		Aling:   aling,
		Visible: true,
	}
	c.columns = append(c.columns, column)
	return column, nil
}",//NewColumn append new column in list with check by name of column,89
go,aws/aws-sdk-go,service/codepipeline/api.go,SetClientToken,"func (s *PutThirdPartyJobFailureResultInput) SetClientToken(v string) *PutThirdPartyJobFailureResultInput {
	s.ClientToken = &v
	return s
}",// SetClientToken sets the ClientToken field's value.,25
go,xtaci/smux,session.go,SetDeadline,"func (s *Session) SetDeadline(t time.Time) error {
	s.deadline.Store(t)
	return nil
}","// SetDeadline sets a deadline used by Accept* calls.
// A zero time value disables the deadline.",28
go,ory/hydra,sdk/go/hydra/client/public/public_client.go,WellKnown,"func (a *Client) WellKnown(params *WellKnownParams) (*WellKnownOK, error) {
	// TODO: Validate the params before sending
	if params == nil {
		params = NewWellKnownParams()
	}

	result, err := a.transport.Submit(&runtime.ClientOperation{
		ID:                 ""wellKnown"",
		Method:             ""GET"",
		PathPattern:        ""/.well-known/jwks.json"",
		ProducesMediaTypes: []string{""application/json""},
		ConsumesMediaTypes: []string{""application/json""},
		Schemes:            []string{""http"", ""https""},
		Params:             params,
		Reader:             &WellKnownReader{formats: a.formats},
		Context:            params.Context,
		Client:             params.HTTPClient,
	})
	if err != nil {
		return nil, err
	}
	return result.(*WellKnownOK), nil

}","/*
WellKnown JSONs web keys discovery

This endpoint returns JSON Web Keys to be used as public keys for verifying OpenID Connect ID Tokens and,
if enabled, OAuth 2.0 JWT Access Tokens. This endpoint can be used with client libraries like
[node-jwks-rsa](https://github.com/auth0/node-jwks-rsa) among others.
*/",150
go,docker/libnetwork,agent.go,getKeys,"func (c *controller) getKeys(subsys string) ([][]byte, []uint64) {
	c.Lock()
	defer c.Unlock()

	sort.Sort(ByTime(c.keys))

	keys := [][]byte{}
	tags := []uint64{}
	for _, key := range c.keys {
		if key.Subsystem == subsys {
			keys = append(keys, key.Key)
			tags = append(tags, key.LamportTime)
		}
	}

	keys[0], keys[1] = keys[1], keys[0]
	tags[0], tags[1] = tags[1], tags[0]
	return keys, tags
}","// For a given subsystem getKeys sorts the keys by lamport time and returns
// slice of keys and lamport time which can used as a unique tag for the keys",155
go,btcsuite/btcd,blockchain/difficulty.go,CalcWork,"func CalcWork(bits uint32) *big.Int {
	// Return a work value of zero if the passed difficulty bits represent
	// a negative number. Note this should not happen in practice with valid
	// blocks, but an invalid block could trigger it.
	difficultyNum := CompactToBig(bits)
	if difficultyNum.Sign() <= 0 {
		return big.NewInt(0)
	}

	// (1 << 256) / (difficultyNum + 1)
	denominator := new(big.Int).Add(difficultyNum, bigOne)
	return new(big.Int).Div(oneLsh256, denominator)
}","// CalcWork calculates a work value from difficulty bits.  Bitcoin increases
// the difficulty for generating a block by decreasing the value which the
// generated hash must be less than.  This difficulty target is stored in each
// block header using a compact representation as described in the documentation
// for CompactToBig.  The main chain is selected by choosing the chain that has
// the most proof of work (highest difficulty).  Since a lower target difficulty
// value equates to higher actual difficulty, the work value which will be
// accumulated must be the inverse of the difficulty.  Also, in order to avoid
// potential division by zero and really small floating point numbers, the
// result adds 1 to the denominator and multiplies the numerator by 2^256.",73
go,pilosa/pilosa,fragment.go,clearValue,"func (f *fragment) clearValue(columnID uint64, bitDepth uint, value uint64) (changed bool, err error) {
	return f.setValueBase(columnID, bitDepth, value, true)
}",// clearValue uses a column of bits to clear a multi-bit value.,40
go,creack/ehttp,ehttp.go,HandlePanic,"func (sm *ServeMux) HandlePanic(err error, e1 interface{}) error {
	if e1 == nil { // no panic, return the given error.
		return err
	}
	if err != nil { // an error is already present. log the panic and return the given error.
		sm.log.Printf(""Handler panic recovered: %v"", e1)
		return err
	}
	// we have a panic and no given error.
	e2, ok := e1.(error)
	if !ok { // the panic is not an error, create an error out of the string representation of the panic.
		return fmt.Errorf(""(%T) %v"", e1, e1)
	}
	// return the panic error
	return e2
}","// HandlePanic handles the panic from the handler.
// Should not be manually called. Exposed to be accessed from adaptor subpackages.",88
go,prometheus/common,model/time.go,Set,"func (d *Duration) Set(s string) error {
	var err error
	*d, err = ParseDuration(s)
	return err
}",// Set implements pflag/flag.Value,31
go,arl/gogeo,f32/d2/vec2.go,Dot,"func (v Vec2) Dot(v1 Vec2) float32 {
	return v[0]*v1[0] + v[1]*v1[1]
}",// Dot derives the dot product of two vectors. v . v1,34
go,go-macaron/captcha,siprng.go,rekey,"func (p *siprng) rekey() {
	var k [16]byte
	if _, err := io.ReadFull(rand.Reader, k[:]); err != nil {
		panic(err.Error())
	}
	p.k0 = binary.LittleEndian.Uint64(k[0:8])
	p.k1 = binary.LittleEndian.Uint64(k[8:16])
	p.ctr = 1
}","// rekey sets a new PRNG key, which is read from crypto/rand.",94
go,majestrate/i2p-tools,i2tun/samtun/util.go,saveJson,"func saveJson(obj interface{}, fname string) (err error) {
  var data []byte
  data, err = json.Marshal(&obj)
  if err == nil {
    var buff bytes.Buffer
    err = json.Indent(&buff, data, "" "", ""  "")
    if err == nil {
      err = ioutil.WriteFile(fname, buff.Bytes(), 0600)
    }
  }
  return
}",// save json in pretty fashion,92
go,aws/aws-sdk-go,service/securityhub/api.go,SetNetworkDestinationIpV4,"func (s *AwsSecurityFindingFilters) SetNetworkDestinationIpV4(v []*IpFilter) *AwsSecurityFindingFilters {
	s.NetworkDestinationIpV4 = v
	return s
}",// SetNetworkDestinationIpV4 sets the NetworkDestinationIpV4 field's value.,27
go,minio/minio,cmd/auth-handler.go,isPutAllowed,"func isPutAllowed(atype authType, bucketName, objectName string, r *http.Request) (s3Err APIErrorCode) {
	var cred auth.Credentials
	var owner bool
	switch atype {
	case authTypeUnknown:
		return ErrAccessDenied
	case authTypeSignedV2, authTypePresignedV2:
		cred, owner, s3Err = getReqAccessKeyV2(r)
	case authTypeStreamingSigned, authTypePresigned, authTypeSigned:
		region := globalServerConfig.GetRegion()
		cred, owner, s3Err = getReqAccessKeyV4(r, region, serviceS3)
	}
	if s3Err != ErrNone {
		return s3Err
	}

	claims, s3Err := checkClaimsFromToken(r, cred)
	if s3Err != ErrNone {
		return s3Err
	}

	if cred.AccessKey == """" {
		if globalPolicySys.IsAllowed(policy.Args{
			AccountName:     cred.AccessKey,
			Action:          policy.PutObjectAction,
			BucketName:      bucketName,
			ConditionValues: getConditionValues(r, """", """"),
			IsOwner:         false,
			ObjectName:      objectName,
		}) {
			return ErrNone
		}
		return ErrAccessDenied
	}

	if globalIAMSys.IsAllowed(iampolicy.Args{
		AccountName:     cred.AccessKey,
		Action:          policy.PutObjectAction,
		BucketName:      bucketName,
		ConditionValues: getConditionValues(r, """", cred.AccessKey),
		ObjectName:      objectName,
		IsOwner:         owner,
		Claims:          claims,
	}) {
		return ErrNone
	}
	return ErrAccessDenied
}","// isPutAllowed - check if PUT operation is allowed on the resource, this
// call verifies bucket policies and IAM policies, supports multi user
// checks etc.",250
go,awslabs/goformation,cloudformation/all.go,GetAWSEC2SubnetCidrBlockWithName,"func (t *Template) GetAWSEC2SubnetCidrBlockWithName(name string) (*resources.AWSEC2SubnetCidrBlock, error) {
	if untyped, ok := t.Resources[name]; ok {
		switch resource := untyped.(type) {
		case *resources.AWSEC2SubnetCidrBlock:
			return resource, nil
		}
	}
	return nil, fmt.Errorf(""resource %q of type AWSEC2SubnetCidrBlock not found"", name)
}","// GetAWSEC2SubnetCidrBlockWithName retrieves all AWSEC2SubnetCidrBlock items from an AWS CloudFormation template
// whose logical ID matches the provided name. Returns an error if not found.",72
go,aws/aws-sdk-go,service/kinesisvideo/api.go,UpdateDataRetentionWithContext,"func (c *KinesisVideo) UpdateDataRetentionWithContext(ctx aws.Context, input *UpdateDataRetentionInput, opts ...request.Option) (*UpdateDataRetentionOutput, error) {
	req, out := c.UpdateDataRetentionRequest(input)
	req.SetContext(ctx)
	req.ApplyOptions(opts...)
	return out, req.Send()
}","// UpdateDataRetentionWithContext is the same as UpdateDataRetention with the addition of
// the ability to pass a context and additional request options.
//
// See UpdateDataRetention for details on how to use this API operation.
//
// The context must be non-nil and will be used for request cancellation. If
// the context is nil a panic will occur. In the future the SDK may create
// sub-contexts for http.Requests. See https://golang.org/pkg/context/
// for more information on using Contexts.",66
go,kubernetes/kubernetes,pkg/kubectl/util/util.go,ParseRFC3339,"func ParseRFC3339(s string, nowFn func() metav1.Time) (metav1.Time, error) {
	if t, timeErr := time.Parse(time.RFC3339Nano, s); timeErr == nil {
		return metav1.Time{Time: t}, nil
	}
	t, err := time.Parse(time.RFC3339, s)
	if err != nil {
		return metav1.Time{}, err
	}
	return metav1.Time{Time: t}, nil
}",// ParseRFC3339 parses an RFC3339 date in either RFC3339Nano or RFC3339 format.,100
go,aws/aws-sdk-go,service/iam/api.go,GetUserPolicyWithContext,"func (c *IAM) GetUserPolicyWithContext(ctx aws.Context, input *GetUserPolicyInput, opts ...request.Option) (*GetUserPolicyOutput, error) {
	req, out := c.GetUserPolicyRequest(input)
	req.SetContext(ctx)
	req.ApplyOptions(opts...)
	return out, req.Send()
}","// GetUserPolicyWithContext is the same as GetUserPolicy with the addition of
// the ability to pass a context and additional request options.
//
// See GetUserPolicy for details on how to use this API operation.
//
// The context must be non-nil and will be used for request cancellation. If
// the context is nil a panic will occur. In the future the SDK may create
// sub-contexts for http.Requests. See https://golang.org/pkg/context/
// for more information on using Contexts.",66
go,openshift/origin,pkg/oauth/apis/oauth/v1/zz_generated.conversion.go,Convert_oauth_OAuthAccessTokenList_To_v1_OAuthAccessTokenList,"func Convert_oauth_OAuthAccessTokenList_To_v1_OAuthAccessTokenList(in *oauth.OAuthAccessTokenList, out *v1.OAuthAccessTokenList, s conversion.Scope) error {
	return autoConvert_oauth_OAuthAccessTokenList_To_v1_OAuthAccessTokenList(in, out, s)
}",// Convert_oauth_OAuthAccessTokenList_To_v1_OAuthAccessTokenList is an autogenerated conversion function.,33
go,control-center/serviced,isvcs/manager.go,Notify,"func (m *Manager) Notify(val interface{}) error {
	log.Debug(""Internal services manager sending notify request"")
	defer log.Debug(""Internal services manager received notify response"")
	request := managerRequest{
		op:       managerOpNotify,
		val:      val,
		response: make(chan error),
	}
	m.requests <- request
	return <-request.response
}",// Notify() sends a notify() message to all the containers with the given data val,67
go,aws/aws-sdk-go,service/mediaconnect/api.go,SetFlowArn,"func (s *GrantFlowEntitlementsOutput) SetFlowArn(v string) *GrantFlowEntitlementsOutput {
	s.FlowArn = &v
	return s
}",// SetFlowArn sets the FlowArn field's value.,25
go,gopherjs/vecty,markup.go,Attribute,"func Attribute(key string, value interface{}) Applyer {
	return markupFunc(func(h *HTML) {
		if h.attributes == nil {
			h.attributes = make(map[string]interface{})
		}
		h.attributes[key] = value
	})
}","// Attribute returns an Applyer which applies the given attribute to an element.
//
// In most situations, you should use Property function, or the prop subpackage
// (which is type-safe) instead. There are only a few attributes (aria-*, role,
// etc) which do not have equivalent properties. Always opt for the property
// first, before relying on an attribute.",60
go,ipfs/go-datastore,sync/sync.go,DiskUsage,"func (d *MutexDatastore) DiskUsage() (uint64, error) {
	d.RLock()
	defer d.RUnlock()
	return ds.DiskUsage(d.child)
}",// DiskUsage implements the PersistentDatastore interface.,39
go,aws/aws-sdk-go,service/ssm/api.go,DeleteResourceDataSyncWithContext,"func (c *SSM) DeleteResourceDataSyncWithContext(ctx aws.Context, input *DeleteResourceDataSyncInput, opts ...request.Option) (*DeleteResourceDataSyncOutput, error) {
	req, out := c.DeleteResourceDataSyncRequest(input)
	req.SetContext(ctx)
	req.ApplyOptions(opts...)
	return out, req.Send()
}","// DeleteResourceDataSyncWithContext is the same as DeleteResourceDataSync with the addition of
// the ability to pass a context and additional request options.
//
// See DeleteResourceDataSync for details on how to use this API operation.
//
// The context must be non-nil and will be used for request cancellation. If
// the context is nil a panic will occur. In the future the SDK may create
// sub-contexts for http.Requests. See https://golang.org/pkg/context/
// for more information on using Contexts.",66
go,kubernetes/kubernetes,staging/src/k8s.io/apimachinery/pkg/apis/meta/v1/zz_generated.deepcopy.go,DeepCopyObject,"func (in *APIResourceList) DeepCopyObject() runtime.Object {
	if c := in.DeepCopy(); c != nil {
		return c
	}
	return nil
}","// DeepCopyObject is an autogenerated deepcopy function, copying the receiver, creating a new runtime.Object.",35
go,prometheus/procfs,nfs/parse_nfs.go,ParseClientRPCStats,"func ParseClientRPCStats(r io.Reader) (*ClientRPCStats, error) {
	stats := &ClientRPCStats{}

	scanner := bufio.NewScanner(r)
	for scanner.Scan() {
		line := scanner.Text()
		parts := strings.Fields(scanner.Text())
		// require at least <key> <value>
		if len(parts) < 2 {
			return nil, fmt.Errorf(""invalid NFS metric line %q"", line)
		}

		values, err := util.ParseUint64s(parts[1:])
		if err != nil {
			return nil, fmt.Errorf(""error parsing NFS metric line: %s"", err)
		}

		switch metricLine := parts[0]; metricLine {
		case ""net"":
			stats.Network, err = parseNetwork(values)
		case ""rpc"":
			stats.ClientRPC, err = parseClientRPC(values)
		case ""proc2"":
			stats.V2Stats, err = parseV2Stats(values)
		case ""proc3"":
			stats.V3Stats, err = parseV3Stats(values)
		case ""proc4"":
			stats.ClientV4Stats, err = parseClientV4Stats(values)
		default:
			return nil, fmt.Errorf(""unknown NFS metric line %q"", metricLine)
		}
		if err != nil {
			return nil, fmt.Errorf(""errors parsing NFS metric line: %s"", err)
		}
	}

	if err := scanner.Err(); err != nil {
		return nil, fmt.Errorf(""error scanning NFS file: %s"", err)
	}

	return stats, nil
}",// ParseClientRPCStats returns stats read from /proc/net/rpc/nfs,276
go,aws/aws-sdk-go,service/machinelearning/api.go,SetDataSizeInBytes,"func (s *DataSource) SetDataSizeInBytes(v int64) *DataSource {
	s.DataSizeInBytes = &v
	return s
}",// SetDataSizeInBytes sets the DataSizeInBytes field's value.,25
go,fabric8-services/fabric8-wit,controller/workitem.go,checkNumberCache,"func checkNumberCache(idNumberMap map[string]string, entryID string) (string, bool) {
	for key, value := range idNumberMap {
		if key == entryID {
			return value, true
		}
	}
	return """", false
}",// checkNumberCache looks the given ID up and returns the value,48
go,getlantern/golog,golog.go,RegisterReporter,"func RegisterReporter(reporter ErrorReporter) {
	reportersMutex.Lock()
	reporters = append(reporters, reporter)
	reportersMutex.Unlock()
}","// RegisterReporter registers the given ErrorReporter. All logged Errors are
// sent to this reporter.",29
go,Financial-Times/service-status-go,httphandlers/good_to_go.go,NewGoodToGoHandler,"func NewGoodToGoHandler(checker gtg.StatusChecker) func(http.ResponseWriter, *http.Request) {
	return goodToGoChecker{checker}.GoodToGoHandler
}",// NewGoodToGoHandler is used to construct a new GoodToGoHandler,29
go,control-center/serviced,rpc/master/servicetemplate_master.go,RemoveServiceTemplate,"func (s *Server) RemoveServiceTemplate(templateID string,  _ *struct{}) error  {
	return s.f.RemoveServiceTemplate(s.context(), templateID)
}",// Remove a service template,36
go,vburenin/nsync,namedmutex.go,Unlock,"func (nm *NamedMutex) Unlock(name string) {
	nm.localMutex.Lock()
	defer nm.localMutex.Unlock()
	mc := nm.mutexMap[name]
	if len(mc) == 0 {
		panic(""No named mutex acquired: "" + name)
	}
	<-mc
}","// Unlock releases the lock. If lock hasn't been acquired
// function will panic.",60
go,kubernetes/kops,pkg/resources/aws/aws.go,extractClusterName,"func extractClusterName(userData string) string {
	clusterName := """"

	scanner := bufio.NewScanner(bytes.NewReader([]byte(userData)))
	scanner.Split(bufio.ScanLines)

	for scanner.Scan() {
		line := scanner.Text()
		line = strings.TrimSpace(line)

		if strings.HasPrefix(line, ""INSTANCE_PREFIX:"") {
			// kube-up
			// Match:
			// INSTANCE_PREFIX: 'clustername'
			// INSTANCE_PREFIX: ""clustername""
			// INSTANCE_PREFIX: clustername
			line = strings.TrimPrefix(line, ""INSTANCE_PREFIX:"")
		} else if strings.HasPrefix(line, ""ClusterName:"") {
			// kops
			// Match:
			// ClusterName: 'clustername'
			// ClusterName: ""clustername""
			// ClusterName: clustername
			line = strings.TrimPrefix(line, ""ClusterName:"")
		} else {
			continue
		}

		line = strings.TrimSpace(line)
		line = strings.Trim(line, ""'\"""")
		if clusterName != """" && clusterName != line {
			glog.Warningf(""cannot uniquely determine cluster-name, found %q and %q"", line, clusterName)
			return """"
		}
		clusterName = line

	}
	if err := scanner.Err(); err != nil {
		glog.Warningf(""error scanning UserData: %v"", err)
		return """"
	}

	return clusterName

}","// extractClusterName performs string-matching / parsing to determine the ClusterName in some instance-data
// It returns """" if it could not be (uniquely) determined",219
go,hyperledger/fabric,core/ledger/kvledger/txmgmt/validator/valimpl/helper.go,validateAndPreparePvtBatch,"func validateAndPreparePvtBatch(block *internal.Block, db privacyenabledstate.DB,
	pubAndHashUpdates *internal.PubAndHashUpdates, pvtdata map[uint64]*ledger.TxPvtData) (*privacyenabledstate.PvtUpdateBatch, error) {
	pvtUpdates := privacyenabledstate.NewPvtUpdateBatch()
	metadataUpdates := metadataUpdates{}
	for _, tx := range block.Txs {
		if tx.ValidationCode != peer.TxValidationCode_VALID {
			continue
		}
		if !tx.ContainsPvtWrites() {
			continue
		}
		txPvtdata := pvtdata[uint64(tx.IndexInBlock)]
		if txPvtdata == nil {
			continue
		}
		if requiresPvtdataValidation(txPvtdata) {
			if err := validatePvtdata(tx, txPvtdata); err != nil {
				return nil, err
			}
		}
		var pvtRWSet *rwsetutil.TxPvtRwSet
		var err error
		if pvtRWSet, err = rwsetutil.TxPvtRwSetFromProtoMsg(txPvtdata.WriteSet); err != nil {
			return nil, err
		}
		addPvtRWSetToPvtUpdateBatch(pvtRWSet, pvtUpdates, version.NewHeight(block.Num, uint64(tx.IndexInBlock)))
		addEntriesToMetadataUpdates(metadataUpdates, pvtRWSet)
	}
	if err := incrementPvtdataVersionIfNeeded(metadataUpdates, pvtUpdates, pubAndHashUpdates, db); err != nil {
		return nil, err
	}
	return pvtUpdates, nil
}","// validateAndPreparePvtBatch pulls out the private write-set for the transactions that are marked as valid
// by the internal public data validator. Finally, it validates (if not already self-endorsed) the pvt rwset against the
// corresponding hash present in the public rwset",237
go,dlclark/regexp2,syntax/tree.go,stripEnation,"func (n *regexNode) stripEnation(emptyType nodeType) *regexNode {
	switch len(n.children) {
	case 0:
		return newRegexNode(emptyType, n.options)
	case 1:
		return n.children[0]
	default:
		return n
	}
}","// Simple optimization. If a concatenation or alternation has only
// one child strip out the intermediate node. If it has zero children,
// turn it into an empty.",54
go,edgexfoundry/edgex-go,internal/core/metadata/interfaces/mocks/DBClient.go,GetDeviceReportById,"func (_m *DBClient) GetDeviceReportById(id string) (models.DeviceReport, error) {
	ret := _m.Called(id)

	var r0 models.DeviceReport
	if rf, ok := ret.Get(0).(func(string) models.DeviceReport); ok {
		r0 = rf(id)
	} else {
		r0 = ret.Get(0).(models.DeviceReport)
	}

	var r1 error
	if rf, ok := ret.Get(1).(func(string) error); ok {
		r1 = rf(id)
	} else {
		r1 = ret.Error(1)
	}

	return r0, r1
}",// GetDeviceReportById provides a mock function with given fields: id,138
go,juju/juju,apiserver/facades/agent/uniter/uniter.go,Resolved,"func (u *UniterAPI) Resolved(args params.Entities) (params.ResolvedModeResults, error) {
	result := params.ResolvedModeResults{
		Results: make([]params.ResolvedModeResult, len(args.Entities)),
	}
	canAccess, err := u.accessUnit()
	if err != nil {
		return params.ResolvedModeResults{}, err
	}
	for i, entity := range args.Entities {
		tag, err := names.ParseUnitTag(entity.Tag)
		if err != nil {
			result.Results[i].Error = common.ServerError(common.ErrPerm)
			continue
		}
		err = common.ErrPerm
		if canAccess(tag) {
			var unit *state.Unit
			unit, err = u.getUnit(tag)
			if err == nil {
				result.Results[i].Mode = params.ResolvedMode(unit.Resolved())
			}
		}
		result.Results[i].Error = common.ServerError(err)
	}
	return result, nil
}",// Resolved returns the current resolved setting for each given unit.,206
go,intervention-engine/fhir,server/resource_controller.go,UpdateHandler,"func (rc *ResourceController) UpdateHandler(c *gin.Context) {
	resource := models.NewStructForResourceName(rc.Name)
	err := FHIRBind(c, resource)
	if err != nil {
		oo := models.NewOperationOutcome(""fatal"", ""exception"", err.Error())
		c.JSON(http.StatusBadRequest, oo)
		return
	}

	createdNew, err := rc.DAL.Put(c.Param(""id""), resource)
	if err != nil {
		c.AbortWithError(http.StatusInternalServerError, err)
		return
	}

	c.Set(rc.Name, resource)
	c.Set(""Resource"", rc.Name)

	c.Header(""Location"", responseURL(c.Request, rc.Name, c.Param(""id"")).String())
	if createdNew {
		c.Set(""Action"", ""create"")
		c.JSON(http.StatusCreated, resource)
	} else {
		c.Set(""Action"", ""update"")
		c.JSON(http.StatusOK, resource)
	}
}","// UpdateHandler handles requests to update a resource having a given ID.  If the resource with that ID does not
// exist, a new resource is created with that ID.",222
go,aws/aws-sdk-go,service/sagemaker/api.go,SetInputMode,"func (s *Channel) SetInputMode(v string) *Channel {
	s.InputMode = &v
	return s
}",// SetInputMode sets the InputMode field's value.,25
go,openshift/origin,pkg/cmd/server/apis/config/v1/zz_generated.conversion.go,Convert_v1_DefaultAdmissionConfig_To_config_DefaultAdmissionConfig,"func Convert_v1_DefaultAdmissionConfig_To_config_DefaultAdmissionConfig(in *v1.DefaultAdmissionConfig, out *config.DefaultAdmissionConfig, s conversion.Scope) error {
	return autoConvert_v1_DefaultAdmissionConfig_To_config_DefaultAdmissionConfig(in, out, s)
}",// Convert_v1_DefaultAdmissionConfig_To_config_DefaultAdmissionConfig is an autogenerated conversion function.,33
go,perkeep/perkeep,pkg/search/describe.go,peerBlob,"func (b *DescribedBlob) peerBlob(br blob.Ref) *DescribedBlob {
	if peer, ok := b.Request.m[br.String()]; ok {
		return peer
	}
	return &DescribedBlob{Request: b.Request, BlobRef: br, Stub: true}
}",// version of PeerBlob when b.Request.mu is already held.,61
go,google/netstack,tcpip/transport/tcp/reno.go,updateSlowStart,"func (r *renoState) updateSlowStart(packetsAcked int) int {
	// Don't let the congestion window cross into the congestion
	// avoidance range.
	newcwnd := r.s.sndCwnd + packetsAcked
	if newcwnd >= r.s.sndSsthresh {
		newcwnd = r.s.sndSsthresh
		r.s.sndCAAckCount = 0
	}

	packetsAcked -= newcwnd - r.s.sndCwnd
	r.s.sndCwnd = newcwnd
	return packetsAcked
}","// updateSlowStart will update the congestion window as per the slow-start
// algorithm used by NewReno. If after adjusting the congestion window
// we cross the SSthreshold then it will return the number of packets that
// must be consumed in congestion avoidance mode.",74
go,edgexfoundry/edgex-go,internal/pkg/config/types.go,Url,"func (s ServiceInfo) Url() string {
	url := fmt.Sprintf(""%s://%s:%v"", s.Protocol, s.Host, s.Port)
	return url
}","// Url provides a way to obtain the full url of the host service for use in initialization or, in some cases,
// responses to a caller.",36
go,nlopes/slack,internal/timex/timex.go,Max,"func Max(values ...time.Duration) time.Duration {
	var (
		max time.Duration
	)

	for _, v := range values {
		if v > max {
			max = v
		}
	}

	return max
}",// Max returns the maximum duration,47
go,aws/aws-sdk-go,service/s3/api.go,SetInvocationRole,"func (s *CloudFunctionConfiguration) SetInvocationRole(v string) *CloudFunctionConfiguration {
	s.InvocationRole = &v
	return s
}",// SetInvocationRole sets the InvocationRole field's value.,25
go,go-libs/ware,ware.go,Handlers,"func (w *Ware) Handlers(handlers ...Handler) {
	w.handlers = make([]Handler, 0)
	for _, handler := range handlers {
		w.Use(handler)
	}
}","// Handlers sets the entire middleware stack with the given Handlers. This will clear any current middleware handlers.
// Will panic if any of the handlers is not a callable function",44
