language,repo,path,func_name,original_code,original_comment,code_token_length
java,tango-controls/JTango,dao/src/main/java/fr/esrf/TangoDs/PollThread.java,PollThread.compute_new_date,"TimeVal compute_new_date(final TimeVal time, final long upd) {
	final double ori_d = time.tv_sec + (double) time.tv_usec / 1000000;
	final double new_d = ori_d + (double) upd / 1000;

	final TimeVal ret = new TimeVal();
	ret.tv_sec = (int) new_d;
	ret.tv_usec = (int) ((new_d - ret.tv_sec) * 1000000);
	return ret;
    }",===============================================================,83
java,lastaflute/lastaflute,src/main/java/org/lastaflute/web/servlet/filter/LastaPrepareFilter.java,LastaPrepareFilter.hookCurtainBefore,"protected void hookCurtainBefore(FwAssistantDirector assistantDirector) {
        final FwCoreDirection coreDirection = assistantDirector.assistCoreDirection();
        final CurtainBeforeHook hook = coreDirection.assistCurtainBeforeHook();
        if (hook != null) {
            hook.hook(assistantDirector);
        }
        BowgunCurtainBefore.handleBowgunCurtainBefore(assistantDirector);
    }",--------------,51
java,Azure/azure-sdk-for-java,containerregistry/resource-manager/v2018_02_01_preview/src/main/java/com/microsoft/azure/management/containerregistry/v2018_02_01_preview/implementation/BuildTasksInner.java,BuildTasksInner.updateAsync,"public ServiceFuture<BuildTaskInner> updateAsync(String resourceGroupName, String registryName, String buildTaskName, BuildTaskUpdateParameters buildTaskUpdateParameters, final ServiceCallback<BuildTaskInner> serviceCallback) {
        return ServiceFuture.fromResponse(updateWithServiceResponseAsync(resourceGroupName, registryName, buildTaskName, buildTaskUpdateParameters), serviceCallback);
    }","Updates a build task with the specified parameters.

@param resourceGroupName The name of the resource group to which the container registry belongs.
@param registryName The name of the container registry.
@param buildTaskName The name of the container registry build task.
@param buildTaskUpdateParameters The parameters for updating a build task.
@param serviceCallback the async ServiceCallback to handle successful and failed responses.
@throws IllegalArgumentException thrown if parameters fail the validation
@return the {@link ServiceFuture} object",47
java,j-a-w-r/jawr-main-repo,jawr-dwr3.x/jawr-dwr3.x-webapp-sample/src/main/java/org/getahead/dwrdemo/asmg/Generator.java,Generator.generateAntiSpamMailto,"public String generateAntiSpamMailto(String name, String email)
    {
        StringTokenizer st = new StringTokenizer(email, ""@"");
        if (Security.containsXssRiskyCharacters(email) || st.countTokens() != 2)
        {
            throw new IllegalArgumentException(""Invalid email address: "" + email);
        }

        String before = st.nextToken();
        String after = st.nextToken();

        StringBuffer buffer = new StringBuffer();

        buffer.append(""Contact "");
        buffer.append(Security.replaceXmlCharacters(name));
        buffer.append("" using: <span id=\""asmgLink\""></span>\n"");
        buffer.append(""<script type='text/javascript'>\n"");

        buffer.append(""var before = '"");
        buffer.append(before);
        buffer.append(""';\n"");

        buffer.append(""var after = '"");
        buffer.append(after);
        buffer.append(""';\n"");

        buffer.append(""var link = \""<a href='mail\"" + \""to:\"" + before + '@' + after + \""'>\"" + before + '@' + after + \""</a>\"";\n"");

        buffer.append(""document.getElementById(\""asmgLink\"").innerHTML = link;\n"");
        buffer.append(""</script>\n"");
        buffer.append(""<noscript>["");
        buffer.append(before);
        buffer.append("" at "");
        buffer.append(after);
        buffer.append(""]</noscript>\n"");

        return buffer.toString();
    }","Generate an anti-spam mailto link from an email address
@param name The person to contact
@param email The address to generate a link from
@return The HTML snippet",215
java,facebookarchive/hadoop-20,src/hdfs/org/apache/hadoop/hdfs/DFSClient.java,DFSClient.open,"DFSInputStream open(LocatedBlocksWithMetaInfo blocks) throws IOException {
    checkOpen();
    incFileReadToStats();
    return new DFSInputStream(this, blocks,
    		conf.getInt(""io.file.buffer.size"", 4096), true);
  }","/*
This method is only used by SnapshotClient",38
java,hankcs/HanLP,src/main/java/com/hankcs/hanlp/dependency/nnparser/State.java,State.copy,"void copy(State source)
    {
        this.ref = source.ref;
        this.score = source.score;
        this.previous = source.previous;
        this.buffer = source.buffer;
        this.top0 = source.top0;
        this.top1 = source.top1;
        this.stack = source.stack;
        this.last_action = source.last_action;
        this.heads = source.heads;
        this.deprels = source.deprels;
        this.left_most_child = source.left_most_child;
        this.right_most_child = source.right_most_child;
        this.left_2nd_most_child = source.left_2nd_most_child;
        this.right_2nd_most_child = source.right_2nd_most_child;
        this.nr_left_children = source.nr_left_children;
        this.nr_right_children = source.nr_right_children;
    }","克隆一个状态到自己
@param source 源状态",136
java,oehf/ipf-oht-atna,auditor/src/main/java/org/openhealthtools/ihe/atna/auditor/AuditorFactory.java,AuditorFactory.getAuditorForClass,"private static IHEAuditor getAuditorForClass(Class<? extends IHEAuditor> clazz)
	{
		if (null == clazz) {
			LOGGER.error(""Error - Cannot specify a null auditor class"");
		} else {
			try {
				return clazz.newInstance();
			} catch (ClassCastException e) {
				LOGGER.error(""The requested class ""+ clazz.getName() +"" is not a valid auditor"", e);
			} catch (Exception e) {
				LOGGER.error(""Error creating the auditor for class ""+ clazz.getName(), e);
			}
		}
		return null;
	}","Create a new instance of the specified IHE Auditor non-abstract subclass that
implements the auditor API.

@param clazz	Class instance to instantiate a new instance for
@return New IHE Auditor instance",92
java,ehcache/ehcache3,core/src/main/java/org/ehcache/core/EhcacheBase.java,EhcacheBase.get,"@Override
  public V get(K key) {
    getObserver.begin();
    try {
      statusTransitioner.checkAvailable();
      checkNonNull(key);

      try {
        Store.ValueHolder<V> valueHolder = doGet(key);

        // Check for expiry first
        if (valueHolder == null) {
          getObserver.end(GetOutcome.MISS);
          return null;
        } else {
          getObserver.end(GetOutcome.HIT);
          return valueHolder.get();
        }
      } catch (StoreAccessException e) {
        V value = resilienceStrategy.getFailure(key, e);
        getObserver.end(GetOutcome.FAILURE);
        return value;
      }
    } catch (Throwable e) {
      getObserver.end(GetOutcome.FAILURE);
      throw e;
    }
  }",{@inheritDoc},137
java,ocpsoft/rewrite,config-servlet/src/main/java/org/ocpsoft/rewrite/servlet/config/UserAgentUtil.java,UserAgentUtil.detectOperaAndroidTablet,"public boolean detectOperaAndroidTablet()
   {
      if (userAgent.indexOf(engineOpera) != -1
               && (userAgent.indexOf(deviceAndroid) != -1
               && userAgent.indexOf(deviceTablet) != -1)) {
         return true;
      }
      return false;
   }","Detects Opera Mobile on an Android tablet.

@return detection of an Opera browser on an Android tablet",49
java,sarl/sarl,contribs/io.sarl.pythongenerator/io.sarl.pythongenerator.generator/src/io/sarl/pythongenerator/generator/generator/PyGenerator.java,PyGenerator.newType,"@SuppressWarnings(""static-method"")
	protected JvmType newType(String pythonName) {
		final JvmGenericType type = TypesFactory.eINSTANCE.createJvmGenericType();
		final int index = pythonName.indexOf("".""); //$NON-NLS-1$
		if (index <= 0) {
			type.setSimpleName(pythonName);
		} else {
			type.setPackageName(pythonName.substring(0, index - 1));
			type.setSimpleName(pythonName.substring(index + 1));
		}
		return type;
	}","Create a JvmType for a Python type.

@param pythonName the python type name.
@return the type.",89
java,bpsm/edn-java,src/main/java/us/bpsm/edn/parser/InstantUtils.java,InstantUtils.dateToString,"public static String dateToString(Date date) {
        GregorianCalendar c = new GregorianCalendar(GMT);
        c.setTime(date);
        String s = calendarToString(c);
        assert s.endsWith(""+00:00"");
        return s.substring(0, s.length() - 6) + ""-00:00"";
    }","Return a String suitable for use as an edn {@code #inst}, given
a {@link Date}.
@param date must not be null.
@return an RFC3339 compatible string.",60
java,jenkinsci/jenkins,core/src/main/java/hudson/model/AsyncAperiodicWork.java,AsyncAperiodicWork.doAperiodicRun,"@Override
    public final void doAperiodicRun() {
        try {
            if(thread!=null && thread.isAlive()) {
                logger.log(getSlowLoggingLevel(), ""{0} thread is still running. Execution aborted."", name);
                return;
            }
            thread = new Thread(new Runnable() {
                public void run() {
                    logger.log(getNormalLoggingLevel(), ""Started {0}"", name);
                    long startTime = System.currentTimeMillis();
                    long stopTime;

                    StreamTaskListener l = createListener();
                    try {
                        l.getLogger().printf(""Started at %tc%n"", new Date(startTime));
                        ACL.impersonate(ACL.SYSTEM);

                        execute(l);
                    } catch (IOException e) {
                        Functions.printStackTrace(e, l.fatalError(e.getMessage()));
                    } catch (InterruptedException e) {
                        Functions.printStackTrace(e, l.fatalError(""aborted""));
                    } finally {
                        stopTime = System.currentTimeMillis();
                        try {
                            l.getLogger().printf(""Finished at %tc. %dms%n"", new Date(stopTime), stopTime - startTime);
                        } finally {
                            l.closeQuietly();
                        }
                    }

                    logger.log(getNormalLoggingLevel(), ""Finished {0}. {1,number} ms"",
                            new Object[]{name, stopTime - startTime});
                }
            },name+"" thread"");
            thread.start(); 
        } catch (Throwable t) {
            logger.log(Level.SEVERE, name+"" thread failed with error"", t);
        }
    }","Schedules this periodic work now in a new thread, if one isn't already running.",273
java,ManfredTremmel/gwt-commons-lang3,src/main/java/org/apache/commons/lang3/Validate.java,Validate.validState,"public static void validState(final boolean expression, final String message, final Object... values) {
        if (!expression) {
            throw new IllegalStateException(StringUtils.simpleFormat(message, values));
        }
    }","<p>Validate that the stateful condition is {@code true}; otherwise
throwing an exception with the specified message. This method is useful when
validating according to an arbitrary boolean expression, such as validating a
primitive number or using your own custom validation expression.</p>

<pre>Validate.validState(this.isOk(), ""The state is not OK: %s"", myObject);</pre>

@param expression  the boolean expression to check
@param message  the {@link String#format(String, Object...)} exception message if invalid, not null
@param values  the optional values for the formatted exception message, null array not recommended
@throws IllegalStateException if expression is {@code false}
@see #validState(boolean)

@since 3.0",41
java,rjeschke/txtmark,src/main/java/com/github/rjeschke/txtmark/Processor.java,Processor.process,"public final static String process(final File file, final Configuration configuration) throws IOException
    {
        final FileInputStream input = new FileInputStream(file);
        final String ret = process(input, configuration);
        input.close();
        return ret;
    }","Transforms an input file into HTML using the given Configuration.

@param file
The File to process.
@param configuration
the Configuration
@return The processed String.
@throws IOException
if an IO error occurs
@since 0.7
@see Configuration",48
java,Azure/azure-storage-android,microsoft-azure-storage/src/com/microsoft/azure/storage/file/CloudFileShare.java,CloudFileShare.downloadPermissions,"@DoesServiceRequest
    public FileSharePermissions downloadPermissions(AccessCondition accessCondition, FileRequestOptions options,
            OperationContext opContext) throws StorageException {
        if (opContext == null) {
            opContext = new OperationContext();
        }

        assertNoSnapshot();

        opContext.initialize();
        options = FileRequestOptions.populateAndApplyDefaults(options, this.fileServiceClient);

        return ExecutionEngine.executeWithRetry(this.fileServiceClient, this,
                downloadPermissionsImpl(accessCondition, options), options.getRetryPolicyFactory(), opContext);
    }","Downloads the permissions settings for the share using the specified request options and operation context.

@param accessCondition
An {@link AccessCondition} object that represents the access conditions for the share.
@param options
A {@link FileRequestOptions} object that specifies any additional options for the request. Specifying
<code>null</code> will use the default request options from the associated service client (
{@link CloudFileClient}).
@param opContext
An {@link OperationContext} object that represents the context for the current operation. This object
is used to track requests to the storage service, and to provide additional runtime information about
the operation.

@return A {@link FileSharePermissions} object that represents the share's permissions.

@throws StorageException
If a storage service error occurred.",84
java,phax/ph-commons,ph-xml/src/main/java/com/helger/xml/XMLSystemProperties.java,XMLSystemProperties.setXMLElementAttributeLimitIfLarger,"public static void setXMLElementAttributeLimitIfLarger (final int nElementAttributeLimit)
  {
    final int nOldValue = getXMLElementAttributeLimit ();
    if (nOldValue > 0)
    {
      // Current value is limited
      if (nElementAttributeLimit <= 0 || nElementAttributeLimit > nOldValue)
      {
        // New value is unlimited or higher
        setXMLElementAttributeLimit (nElementAttributeLimit);
      }
    }
    // else -> cannot be increased
  }","The same as {@link #setXMLElementAttributeLimit(int)} but just that the
value is only set, if the limit is increased!

@param nElementAttributeLimit
A positive integer. Values &le; 0 are treated as no limit.
@since 8.6.2
@see #setXMLElementAttributeLimit(int)",47
java,eclipse/xtext-extras,org.eclipse.xtext.generator/src-gen/org/eclipse/xtext/generator/parser/antlr/debug/simpleAntlr/impl/SimpleAntlrFactoryImpl.java,SimpleAntlrFactoryImpl.create,"@Override
  public EObject create(EClass eClass)
  {
    switch (eClass.getClassifierID())
    {
      case SimpleAntlrPackage.ANTLR_GRAMMAR: return createAntlrGrammar();
      case SimpleAntlrPackage.OPTIONS: return createOptions();
      case SimpleAntlrPackage.OPTION_VALUE: return createOptionValue();
      case SimpleAntlrPackage.RULE: return createRule();
      case SimpleAntlrPackage.PARAMETER: return createParameter();
      case SimpleAntlrPackage.RULE_ELEMENT: return createRuleElement();
      case SimpleAntlrPackage.EXPRESSION: return createExpression();
      case SimpleAntlrPackage.REFERENCE_OR_LITERAL: return createReferenceOrLiteral();
      case SimpleAntlrPackage.PREDICATED: return createPredicated();
      case SimpleAntlrPackage.RULE_OPTIONS: return createRuleOptions();
      case SimpleAntlrPackage.RULE_CALL: return createRuleCall();
      case SimpleAntlrPackage.KEYWORD: return createKeyword();
      case SimpleAntlrPackage.WILDCARD: return createWildcard();
      case SimpleAntlrPackage.ALTERNATIVES: return createAlternatives();
      case SimpleAntlrPackage.GROUP: return createGroup();
      case SimpleAntlrPackage.ELEMENT_WITH_CARDINALITY: return createElementWithCardinality();
      case SimpleAntlrPackage.NEGATED_ELEMENT: return createNegatedElement();
      case SimpleAntlrPackage.UNTIL_ELEMENT: return createUntilElement();
      case SimpleAntlrPackage.OR_EXPRESSION: return createOrExpression();
      case SimpleAntlrPackage.AND_EXPRESSION: return createAndExpression();
      case SimpleAntlrPackage.NOT_EXPRESSION: return createNotExpression();
      case SimpleAntlrPackage.SKIP: return createSkip();
      default:
        throw new IllegalArgumentException(""The class '"" + eClass.getName() + ""' is not a valid classifier"");
    }
  }","<!-- begin-user-doc -->
<!-- end-user-doc -->
@generated",258
java,diffplug/JMatIO,src/main/java/ca/mjdsystems/jmatio/io/MatFileReader.java,MatFileReader.readName,"private String readName(ByteBuffer buf) throws IOException
    {
        ISMatTag tag = new ISMatTag(buf);

        return tag.readToString();
    }","Reads Matrix name.

Modifies <code>buf</code> position.

@param buf <code>ByteBuffer</code>
@return name <code>String</code>
@throws IOException if reading from buffer fails",27
java,google/error-prone-javac,src/jdk.javadoc/share/classes/jdk/javadoc/internal/doclets/formats/html/HtmlDocletWriter.java,HtmlDocletWriter.isCoreClass,"public boolean isCoreClass(TypeElement typeElement) {
        return utils.getEnclosingTypeElement(typeElement) == null || utils.isStatic(typeElement);
    }","According to
<cite>The Java&trade; Language Specification</cite>,
all the outer classes and static nested classes are core classes.",26
java,google/closure-templates,java/src/com/google/template/soy/data/restricted/CollectionData.java,CollectionData.getInteger,"public int getInteger(String keyStr) {
    SoyData valueData = get(keyStr);
    if (valueData == null) {
      throw new IllegalArgumentException(""Missing key: "" + keyStr);
    }
    return valueData.integerValue();
  }","Precondition: The specified key string is the path to an integer. Gets the integer at the
specified key string.

@param keyStr One or more map keys and/or list indices (separated by '.' if multiple parts).
Indicates the path to the location within this data tree.
@return The integer at the specified key string.
@throws IllegalArgumentException If no data is stored at the specified key.",41
java,threerings/narya,core/src/main/java/com/threerings/crowd/server/PlaceManager.java,PlaceManager.checkShutdownInterval,"protected void checkShutdownInterval ()
    {
        // queue up a shutdown interval, unless we've already got one.
        long idlePeriod = idleUnloadPeriod();
        if (idlePeriod > 0L && _shutdownInterval == null) {
            (_shutdownInterval = _omgr.newInterval(new Runnable() {
                public void run () {
                    log.debug(""Unloading idle place '"" + where() + ""'."");
                    shutdown();
                }
            })).schedule(idlePeriod);
        }
    }",Called on startup and when the place is empty.,72
java,google/j2objc,jre_emul/android/platform/libcore/ojluni/src/main/java/sun/security/x509/X509CertInfo.java,X509CertInfo.setSerialNumber,"private void setSerialNumber(Object val) throws CertificateException {
        if (!(val instanceof CertificateSerialNumber)) {
            throw new CertificateException(""SerialNumber class type invalid."");
        }
        serialNum = (CertificateSerialNumber)val;
    }","Set the serial number of the certificate.

@params val the Object class value for the CertificateSerialNumber
@exception CertificateException on invalid data.",36
java,citygml4j/citygml4j,src-gen/main/java/net/opengis/gml/ObjectFactory.java,ObjectFactory.create_Datum,"@XmlElementDecl(namespace = ""http://www.opengis.net/gml"", name = ""_Datum"", substitutionHeadNamespace = ""http://www.opengis.net/gml"", substitutionHeadName = ""Definition"")
    public JAXBElement<AbstractDatumType> create_Datum(AbstractDatumType value) {
        return new JAXBElement<AbstractDatumType>(__Datum_QNAME, AbstractDatumType.class, null, value);
    }","Create an instance of {@link JAXBElement }{@code <}{@link AbstractDatumType }{@code >}

@param value
Java instance representing xml element's value.
@return
the new instance of {@link JAXBElement }{@code <}{@link AbstractDatumType }{@code >}",49
java,javalite/activejdbc,activejdbc/src/main/java/org/javalite/activejdbc/Model.java,Model.findFirst,"public static <T extends Model> T findFirst(String subQuery, Object... params) {
        return ModelDelegate.findFirst(Model.<T>modelClass(), subQuery, params);
    }","Synonym of {@link #first(String, Object...)}.

@param subQuery selection criteria, example:
<pre>
Person johnTheTeenager = Person.findFirst(""name = ? and age &gt 13 and age &lt 19 order by age"", ""John"")
</pre>
Sometimes a query might be just a clause like this:
<pre>
Person oldest = Person.findFirst(""order by age desc"")
</pre>
@param params list of parameters if question marks are used as placeholders
@return a first result for this condition. May return null if nothing found.",38
